NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1187890625,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1188085937.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1188281250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1188476562.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1188671875,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1188867187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1189062500,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1189257812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1189453125,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1189648437.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1189843750,-31,-38,-31,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1190039062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1190234375,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1190429687.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1190625000,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1190820312.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191015625,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191210937.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191406250,-30,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191601562.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191796875,-31,-38,-31,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1191992187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1192187500,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1192382812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1192578125,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1192773437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1192968750,-28,-38,-28,-39
