NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200781250,-37,-30,-36,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1200976562.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1201171875,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1201367187.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1201562500,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1201757812.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1201953125,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1202148437.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1202343750,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1202539062.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1202734375,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1202929687.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1203125000,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1203320312.5,-30,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1203515625,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1203710937.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1203906250,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1204101562.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1204296875,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1204492187.5,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1204687500,-32,-30,-32,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1204882812.5,-28,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1205078125,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1205273437.5,-30,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1205468750,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1205664062.5,-31,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1205859375,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1206054687.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1206250000,-30,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1206445312.5,-31,-30,-31,-30
