NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power,SubCarrier Power dBmV,SubCarrier Power dBmV Offset,Meas Rx Power dBmV,Calc Rx Power dBmV
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1176757812.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1176953125,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1177148437.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1177343750,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1177539062.5,-26,-33,-31,-23,23,22.750612633917,15.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1177734375,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1177929687.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1178125000,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1178320312.5,-26,-33,-31,-23,23,22.750612633917,15.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1178515625,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1178710937.5,-29,-36,-31,-23,23,19.750612633917,12.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1178906250,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1179101562.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1179296875,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1179492187.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1179687500,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1179882812.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1180078125,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1180273437.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1180468750,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1180664062.5,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1180859375,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1181054687.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1181250000,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1181445312.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1181640625,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1181835937.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1182031250,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1182226562.5,-28,-35,-31,-23,23,20.750612633917,13.750612633917001,17.750612633917,25.19531807062235
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1182421875,-27,-34,-31,-23,23,21.750612633917,14.750612633917001,17.750612633917,25.19531807062235
